week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2025-03-24,P015,S006,South,141,16580.7,1,Price Cut,17.1
2025-03-24,P015,S007,East,98,13901.3,0,,0.0
2025-03-24,P015,S008,West,111,15745.35,0,,0.0
2025-03-24,P015,S009,North,164,19331.89,1,Bundle,16.9
2025-03-24,P015,S010,South,109,15461.65,0,,0.0
2025-03-24,P015,S011,East,120,17022.0,0,,0.0
2025-03-24,P015,S012,West,116,16454.6,0,,0.0
2025-03-24,P015,S013,North,82,11631.7,0,,0.0
2025-03-24,P015,S014,South,119,13115.88,1,Price Cut,22.3
2025-03-24,P015,S015,East,85,12057.25,0,,0.0
2025-03-24,P015,S016,West,87,12340.95,0,,0.0
2025-03-24,P015,S017,North,119,16880.15,0,,0.0
2025-03-24,P015,S018,South,87,12340.95,0,,0.0
2025-03-24,P015,S019,East,90,12766.5,0,,0.0
2025-03-24,P015,S020,West,77,10922.45,0,,0.0
2025-03-24,P015,S021,North,94,13333.9,0,,0.0
2025-03-24,P015,S022,South,101,14326.85,0,,0.0
2025-03-24,P015,S023,East,92,13050.2,0,,0.0
2025-03-24,P015,S024,West,100,14185.0,0,,0.0
2025-03-24,P015,S025,North,94,13333.9,0,,0.0
2025-03-24,P015,S026,South,78,11064.3,0,,0.0
2025-03-24,P015,S027,East,110,15603.5,0,,0.0
2025-03-24,P015,S028,West,96,13617.6,0,,0.0
2025-03-24,P015,S029,North,90,12766.5,0,,0.0
2025-03-24,P015,S030,South,97,13759.45,0,,0.0
2025-03-24,P016,S001,North,120,11907.6,0,,0.0
2025-03-24,P016,S002,South,80,7938.4,0,,0.0
2025-03-24,P016,S003,East,94,9327.62,0,,0.0
2025-03-24,P016,S004,West,80,7938.4,0,,0.0
2025-03-24,P016,S005,North,140,11627.77,1,Price Cut,16.3
2025-03-24,P016,S006,South,107,10617.61,0,,0.0
2025-03-24,P016,S007,East,101,10022.23,0,,0.0
2025-03-24,P016,S008,West,88,8732.24,0,,0.0
2025-03-24,P016,S009,North,81,8037.63,0,,0.0
2025-03-24,P016,S010,South,80,7938.4,0,,0.0
2025-03-24,P016,S011,East,99,9823.77,0,,0.0
2025-03-24,P016,S012,West,109,10805.25,1,Display Feature,0.1
2025-03-24,P016,S013,North,119,11808.37,0,,0.0
2025-03-24,P016,S014,South,94,9327.62,0,,0.0
2025-03-24,P016,S015,East,86,8533.78,0,,0.0
2025-03-24,P016,S016,West,100,9923.0,0,,0.0
2025-03-24,P016,S017,North,116,11510.68,0,,0.0
2025-03-24,P016,S018,South,123,12205.29,0,,0.0
2025-03-24,P016,S019,East,132,10662.07,1,Bundle,18.6
2025-03-24,P016,S020,West,123,12205.29,0,,0.0
2025-03-24,P016,S021,North,89,8831.47,0,,0.0
2025-03-24,P016,S022,South,86,8533.78,0,,0.0
2025-03-24,P016,S023,East,90,8930.7,0,,0.0
2025-03-24,P016,S024,West,119,11808.37,0,,0.0
2025-03-24,P016,S025,North,97,9625.31,0,,0.0
2025-03-24,P016,S026,South,109,10816.07,0,,0.0
2025-03-24,P016,S027,East,88,8732.24,0,,0.0
2025-03-24,P016,S028,West,78,7739.94,0,,0.0
2025-03-24,P016,S029,North,90,8930.7,0,,0.0
2025-03-24,P016,S030,South,102,10121.46,0,,0.0
2025-03-24,P017,S001,North,119,7888.51,0,,0.0
2025-03-24,P017,S002,South,111,7358.19,0,,0.0
2025-03-24,P017,S003,East,98,6496.42,0,,0.0
2025-03-24,P017,S004,West,111,7358.19,0,,0.0
2025-03-24,P017,S005,North,89,5899.81,0,,0.0
2025-03-24,P017,S006,South,83,5502.07,0,,0.0
2025-03-24,P017,S007,East,103,6827.87,0,,0.0
2025-03-24,P017,S008,West,91,6032.39,0,,0.0
2025-03-24,P017,S009,North,90,5966.1,0,,0.0
2025-03-24,P017,S010,South,105,6960.45,0,,0.0
2025-03-24,P017,S011,East,98,6496.42,0,,0.0
2025-03-24,P017,S012,West,110,7291.9,0,,0.0
2025-03-24,P017,S013,North,126,8352.54,0,,0.0
2025-03-24,P017,S014,South,95,6297.55,0,,0.0
2025-03-24,P017,S015,East,77,5104.33,0,,0.0
2025-03-24,P017,S016,West,85,5634.65,0,,0.0
2025-03-24,P017,S017,North,166,5083.91,1,BOGO,53.8
2025-03-24,P017,S018,South,110,7291.9,0,,0.0
2025-03-24,P017,S019,East,143,7725.77,1,Bundle,18.5
2025-03-24,P017,S020,West,100,6629.0,0,,0.0
2025-03-24,P017,S021,North,197,6503.45,1,BOGO,50.2
2025-03-24,P017,S022,South,193,6768.01,1,BOGO,47.1
2025-03-24,P017,S023,East,96,6363.84,0,,0.0
2025-03-24,P017,S024,West,147,7600.81,1,Price Cut,22.0
2025-03-24,P017,S025,North,123,8153.67,0,,0.0
2025-03-24,P017,S026,South,84,5568.36,0,,0.0
2025-03-24,P017,S027,East,208,11402.94,1,Bundle,17.3
2025-03-24,P017,S028,West,95,6297.55,0,,0.0
2025-03-24,P017,S029,North,89,5899.81,0,,0.0
2025-03-24,P017,S030,South,109,7225.61,0,,0.0
2025-03-24,P018,S001,North,116,9264.92,0,,0.0
2025-03-24,P018,S002,South,110,8785.7,0,,0.0
2025-03-24,P018,S003,East,78,6229.86,0,,0.0
2025-03-24,P018,S004,West,105,8386.35,0,,0.0
2025-03-24,P018,S005,North,89,7108.43,0,,0.0
2025-03-24,P018,S006,South,101,8066.87,0,,0.0
2025-03-24,P018,S007,East,120,9584.4,0,,0.0
2025-03-24,P018,S008,West,218,9489.35,1,BOGO,45.5
2025-03-24,P018,S009,North,90,7188.3,0,,0.0
2025-03-24,P018,S010,South,101,8066.87,0,,0.0
2025-03-24,P018,S011,East,85,6788.95,0,,0.0
2025-03-24,P018,S012,West,90,7188.3,0,,0.0
2025-03-24,P018,S013,North,96,7667.52,0,,0.0
2025-03-24,P018,S014,South,158,10221.76,1,Price Cut,19.0
2025-03-24,P018,S015,East,82,6549.34,0,,0.0
2025-03-24,P018,S016,West,116,9264.92,0,,0.0
2025-03-24,P018,S017,North,85,6788.95,0,,0.0
2025-03-24,P018,S018,South,98,7827.26,0,,0.0
2025-03-24,P018,S019,East,77,6149.99,0,,0.0
2025-03-24,P018,S020,West,110,8785.7,0,,0.0
2025-03-24,P018,S021,North,109,8705.83,0,,0.0
2025-03-24,P018,S022,South,87,6948.69,0,,0.0
2025-03-24,P018,S023,East,75,5990.25,0,,0.0
2025-03-24,P018,S024,West,81,6469.47,0,,0.0
2025-03-24,P018,S025,North,81,6469.47,0,,0.0
2025-03-24,P018,S026,South,86,6868.82,0,,0.0
2025-03-24,P018,S027,East,106,8466.22,0,,0.0
2025-03-24,P018,S028,West,83,6629.21,0,,0.0
2025-03-24,P018,S029,North,80,6389.6,0,,0.0
2025-03-24,P018,S030,South,109,8705.83,0,,0.0
2025-03-24,P019,S001,North,186,5974.4,1,Bundle,18.6
2025-03-24,P019,S002,South,90,3551.4,0,,0.0
2025-03-24,P019,S003,East,88,3472.48,0,,0.0
2025-03-24,P019,S004,West,111,4380.06,0,,0.0
2025-03-24,P019,S005,North,113,4458.98,0,,0.0
2025-03-24,P019,S006,South,105,4143.3,0,,0.0
2025-03-24,P019,S007,East,108,4261.68,0,,0.0
2025-03-24,P019,S008,West,111,4380.06,0,,0.0
2025-03-24,P019,S009,North,107,4222.22,0,,0.0
2025-03-24,P019,S010,South,162,4947.81,1,Price Cut,22.6
2025-03-24,P019,S011,East,137,5346.55,1,Display Feature,1.1
2025-03-24,P019,S012,West,106,4182.76,0,,0.0
2025-03-24,P019,S013,North,101,3985.46,0,,0.0
2025-03-24,P019,S014,South,128,5050.88,0,,0.0
2025-03-24,P019,S015,East,116,4577.36,0,,0.0
2025-03-24,P019,S016,West,94,3709.24,0,,0.0
2025-03-24,P019,S017,North,82,3235.72,0,,0.0
2025-03-24,P019,S018,South,124,4893.04,0,,0.0
2025-03-24,P019,S019,East,119,4695.74,0,,0.0
2025-03-24,P019,S020,West,102,4024.92,0,,0.0
2025-03-24,P019,S021,North,78,3077.88,0,,0.0
2025-03-24,P019,S022,South,124,4893.04,0,,0.0
2025-03-24,P019,S023,East,77,3038.42,0,,0.0
2025-03-24,P019,S024,West,111,4380.06,0,,0.0
2025-03-24,P019,S025,North,108,4261.68,0,,0.0
2025-03-24,P019,S026,South,90,3551.4,0,,0.0
2025-03-24,P019,S027,East,105,4143.3,0,,0.0
2025-03-24,P019,S028,West,114,4498.44,0,,0.0
2025-03-24,P019,S029,North,151,5881.0,1,Display Feature,1.3
2025-03-24,P019,S030,South,97,3827.62,0,,0.0
2025-03-24,P020,S001,North,78,3580.98,0,,0.0
2025-03-24,P020,S002,South,88,4040.08,0,,0.0
2025-03-24,P020,S003,East,87,3994.17,0,,0.0
2025-03-24,P020,S004,West,101,4636.91,0,,0.0
2025-03-24,P020,S005,North,99,4545.09,0,,0.0
2025-03-24,P020,S006,South,174,6662.28,1,Bundle,16.6
2025-03-24,P020,S007,East,113,5187.83,0,,0.0
2025-03-24,P020,S008,West,78,3580.98,0,,0.0
2025-03-24,P020,S009,North,104,4607.53,1,Display Feature,3.5
2025-03-24,P020,S010,South,120,5509.2,0,,0.0
2025-03-24,P020,S011,East,117,5371.47,0,,0.0
2025-03-24,P020,S012,West,93,4269.63,0,,0.0
2025-03-24,P020,S013,North,109,5004.19,0,,0.0
2025-03-24,P020,S014,South,106,4866.46,0,,0.0
2025-03-24,P020,S015,East,109,5004.19,0,,0.0
2025-03-24,P020,S016,West,110,5050.1,0,,0.0
2025-03-24,P020,S017,North,107,4912.37,0,,0.0
2025-03-24,P020,S018,South,101,4636.91,0,,0.0
2025-03-24,P020,S019,East,106,4788.6,1,Display Feature,1.6
2025-03-24,P020,S020,West,86,3948.26,0,,0.0
2025-03-24,P020,S021,North,96,4407.36,0,,0.0
2025-03-24,P020,S022,South,165,6226.77,1,Bundle,17.8
2025-03-24,P020,S023,East,101,4636.91,0,,0.0
2025-03-24,P020,S024,West,98,4499.18,0,,0.0
2025-03-24,P020,S025,North,77,3535.07,0,,0.0
2025-03-24,P020,S026,South,79,3626.89,0,,0.0
2025-03-24,P020,S027,East,121,5555.11,0,,0.0
2025-03-24,P020,S028,West,99,4545.09,0,,0.0
2025-03-24,P020,S029,North,106,4866.46,0,,0.0
2025-03-24,P020,S030,South,121,5555.11,0,,0.0
2025-03-31,P001,S001,North,122,11644.9,0,,0.0
2025-03-31,P001,S002,South,85,8113.25,0,,0.0
2025-03-31,P001,S003,East,115,10976.75,0,,0.0
2025-03-31,P001,S004,West,77,7349.65,0,,0.0
2025-03-31,P001,S005,North,92,8781.4,0,,0.0
2025-03-31,P001,S006,South,81,7731.45,0,,0.0
2025-03-31,P001,S007,East,74,7063.3,0,,0.0
2025-03-31,P001,S008,West,103,9831.35,0,,0.0
2025-03-31,P001,S009,North,122,11307.2,1,Display Feature,2.9
2025-03-31,P001,S010,South,114,10881.3,0,,0.0
2025-03-31,P001,S011,East,95,9067.75,0,,0.0
2025-03-31,P001,S012,West,89,8495.05,0,,0.0
2025-03-31,P001,S013,North,214,10642.1,1,BOGO,47.9
2025-03-31,P001,S014,South,87,8304.15,0,,0.0
2025-03-31,P001,S015,East,189,8641.18,1,BOGO,52.1
2025-03-31,P001,S016,West,99,9449.55,0,,0.0
2025-03-31,P001,S017,North,98,9354.1,0,,0.0
2025-03-31,P001,S018,South,195,9455.28,1,BOGO,49.2
2025-03-31,P001,S019,East,121,11549.45,0,,0.0
2025-03-31,P001,S020,West,122,11644.9,0,,0.0
2025-03-31,P001,S021,North,97,9258.65,0,,0.0
2025-03-31,P001,S022,South,114,10881.3,0,,0.0
2025-03-31,P001,S023,East,81,7731.45,0,,0.0
2025-03-31,P001,S024,West,107,10213.15,0,,0.0
2025-03-31,P001,S025,North,110,10499.5,0,,0.0
2025-03-31,P001,S026,South,102,9735.9,0,,0.0
2025-03-31,P001,S027,East,101,9640.45,0,,0.0
2025-03-31,P001,S028,West,115,9077.77,1,Price Cut,17.3
2025-03-31,P001,S029,North,113,10785.85,0,,0.0
2025-03-31,P001,S030,South,92,8781.4,0,,0.0
2025-03-31,P002,S001,North,93,3558.18,0,,0.0
2025-03-31,P002,S002,South,90,3443.4,0,,0.0
2025-03-31,P002,S003,East,97,3711.22,0,,0.0
2025-03-31,P002,S004,West,90,3443.4,0,,0.0
2025-03-31,P002,S005,North,124,4744.24,0,,0.0
2025-03-31,P002,S006,South,102,3902.52,0,,0.0
2025-03-31,P002,S007,East,107,4093.82,0,,0.0
2025-03-31,P002,S008,West,105,4017.3,0,,0.0
2025-03-31,P002,S009,North,107,4093.82,0,,0.0
2025-03-31,P002,S010,South,106,4055.56,0,,0.0
2025-03-31,P002,S011,East,129,4762.8,1,Display Feature,3.5
2025-03-31,P002,S012,West,89,3405.14,0,,0.0
2025-03-31,P002,S013,North,93,3558.18,0,,0.0
2025-03-31,P002,S014,South,121,4629.46,0,,0.0
2025-03-31,P002,S015,East,107,4093.82,0,,0.0
2025-03-31,P002,S016,West,113,4323.38,0,,0.0
2025-03-31,P002,S017,North,109,4170.34,0,,0.0
2025-03-31,P002,S018,South,104,3979.04,0,,0.0
2025-03-31,P002,S019,East,117,4476.42,0,,0.0
2025-03-31,P002,S020,West,106,4055.56,0,,0.0
2025-03-31,P002,S021,North,86,3290.36,0,,0.0
2025-03-31,P002,S022,South,110,4208.6,0,,0.0
2025-03-31,P002,S023,East,100,3826.0,0,,0.0
2025-03-31,P002,S024,West,95,3634.7,0,,0.0
2025-03-31,P002,S025,North,81,3099.06,0,,0.0
2025-03-31,P002,S026,South,196,6546.59,1,Bundle,12.7
2025-03-31,P002,S027,East,89,3405.14,0,,0.0
2025-03-31,P002,S028,West,101,3864.26,0,,0.0
2025-03-31,P002,S029,North,89,3405.14,0,,0.0
2025-03-31,P002,S030,South,77,2946.02,0,,0.0
2025-03-31,P003,S001,North,110,3658.6,0,,0.0
2025-03-31,P003,S002,South,153,4345.82,1,Bundle,14.6
2025-03-31,P003,S003,East,92,3059.92,0,,0.0
2025-03-31,P003,S004,West,96,3192.96,0,,0.0
2025-03-31,P003,S005,North,123,4090.98,0,,0.0
2025-03-31,P003,S006,South,87,2893.62,0,,0.0
2025-03-31,P003,S007,East,119,3957.94,0,,0.0
2025-03-31,P003,S008,West,88,2926.88,0,,0.0
2025-03-31,P003,S009,North,94,3126.44,0,,0.0
2025-03-31,P003,S010,South,147,3681.58,1,Price Cut,24.7
2025-03-31,P003,S011,East,150,4450.19,1,Bundle,10.8
2025-03-31,P003,S012,West,101,3359.26,0,,0.0
2025-03-31,P003,S013,North,150,4325.46,1,Bundle,13.3
2025-03-31,P003,S014,South,112,3725.12,0,,0.0
2025-03-31,P003,S015,East,196,5801.87,1,Bundle,11.0
2025-03-31,P003,S016,West,110,3658.6,0,,0.0
2025-03-31,P003,S017,North,97,3226.22,0,,0.0
2025-03-31,P003,S018,South,111,3691.86,0,,0.0
2025-03-31,P003,S019,East,103,3425.78,0,,0.0
2025-03-31,P003,S020,West,86,2860.36,0,,0.0
2025-03-31,P003,S021,North,124,4124.24,0,,0.0
2025-03-31,P003,S022,South,81,2694.06,0,,0.0
2025-03-31,P003,S023,East,111,3691.86,0,,0.0
2025-03-31,P003,S024,West,102,3392.52,0,,0.0
2025-03-31,P003,S025,North,175,5052.19,1,Bundle,13.2
2025-03-31,P003,S026,South,106,3525.56,0,,0.0
2025-03-31,P003,S027,East,134,3565.47,1,Price Cut,20.0
2025-03-31,P003,S028,West,110,3658.6,0,,0.0
2025-03-31,P003,S029,North,158,2627.54,1,BOGO,50.0
2025-03-31,P003,S030,South,92,3059.92,0,,0.0
2025-03-31,P004,S001,North,117,3256.11,0,,0.0
2025-03-31,P004,S002,South,105,2922.15,0,,0.0
2025-03-31,P004,S003,East,80,2226.4,0,,0.0
2025-03-31,P004,S004,West,99,2755.17,0,,0.0
2025-03-31,P004,S005,North,104,2894.32,0,,0.0
2025-03-31,P004,S006,South,114,3172.62,0,,0.0
2025-03-31,P004,S007,East,75,2087.25,0,,0.0
2025-03-31,P004,S008,West,99,2755.17,0,,0.0
2025-03-31,P004,S009,North,96,2671.68,0,,0.0
2025-03-31,P004,S010,South,91,2532.53,0,,0.0
2025-03-31,P004,S011,East,87,2421.21,0,,0.0
2025-03-31,P004,S012,West,112,3116.96,0,,0.0
2025-03-31,P004,S013,North,165,3893.97,1,Bundle,15.2
2025-03-31,P004,S014,South,102,2838.66,0,,0.0
2025-03-31,P004,S015,East,86,2393.38,0,,0.0
2025-03-31,P004,S016,West,104,2894.32,0,,0.0
2025-03-31,P004,S017,North,120,3339.6,0,,0.0
2025-03-31,P004,S018,South,110,3061.3,0,,0.0
2025-03-31,P004,S019,East,100,2783.0,0,,0.0
2025-03-31,P004,S020,West,92,2560.36,0,,0.0
2025-03-31,P004,S021,North,113,3144.79,0,,0.0
2025-03-31,P004,S022,South,112,3116.96,0,,0.0
2025-03-31,P004,S023,East,91,2532.53,0,,0.0
2025-03-31,P004,S024,West,74,2059.42,0,,0.0
2025-03-31,P004,S025,North,87,2421.21,0,,0.0
2025-03-31,P004,S026,South,128,2689.49,1,Price Cut,24.5
2025-03-31,P004,S027,East,98,2727.34,0,,0.0
2025-03-31,P004,S028,West,118,3283.94,0,,0.0
2025-03-31,P004,S029,North,114,3172.62,0,,0.0
2025-03-31,P004,S030,South,91,2532.53,0,,0.0
2025-03-31,P005,S001,North,85,7704.4,0,,0.0
2025-03-31,P005,S002,South,115,10423.6,0,,0.0
2025-03-31,P005,S003,East,108,9789.12,0,,0.0
2025-03-31,P005,S004,West,76,6888.64,0,,0.0
2025-03-31,P005,S005,North,99,8973.36,0,,0.0
2025-03-31,P005,S006,South,115,10423.6,0,,0.0
2025-03-31,P005,S007,East,168,7233.07,1,BOGO,52.5
2025-03-31,P005,S008,West,115,10423.6,0,,0.0
2025-03-31,P005,S009,North,114,10332.96,0,,0.0
2025-03-31,P005,S010,South,90,8157.6,0,,0.0
2025-03-31,P005,S011,East,80,7251.2,0,,0.0
2025-03-31,P005,S012,West,88,7976.32,0,,0.0
2025-03-31,P005,S013,North,96,8701.44,0,,0.0
2025-03-31,P005,S014,South,124,11239.36,0,,0.0
2025-03-31,P005,S015,East,85,7704.4,0,,0.0
2025-03-31,P005,S016,West,139,11969.01,1,Display Feature,5.0
2025-03-31,P005,S017,North,106,9607.84,0,,0.0
2025-03-31,P005,S018,South,101,9154.64,0,,0.0
2025-03-31,P005,S019,East,90,8157.6,0,,0.0
2025-03-31,P005,S020,West,110,9970.4,0,,0.0
2025-03-31,P005,S021,North,97,8792.08,0,,0.0
2025-03-31,P005,S022,South,92,8338.88,0,,0.0
2025-03-31,P005,S023,East,111,10061.04,0,,0.0
2025-03-31,P005,S024,West,182,14566.39,1,Bundle,11.7
2025-03-31,P005,S025,North,90,8157.6,0,,0.0
2025-03-31,P005,S026,South,110,9970.4,0,,0.0
2025-03-31,P005,S027,East,198,9368.19,1,BOGO,47.8
2025-03-31,P005,S028,West,93,8429.52,0,,0.0
2025-03-31,P005,S029,North,86,7795.04,0,,0.0
2025-03-31,P005,S030,South,104,9426.56,0,,0.0
2025-03-31,P006,S001,North,101,11707.92,0,,0.0
2025-03-31,P006,S002,South,96,11128.32,0,,0.0
2025-03-31,P006,S003,East,113,13098.96,0,,0.0
2025-03-31,P006,S004,West,118,13678.56,0,,0.0
2025-03-31,P006,S005,North,83,9621.36,0,,0.0
2025-03-31,P006,S006,South,165,15397.07,1,Price Cut,19.5
2025-03-31,P006,S007,East,123,14258.16,0,,0.0
2025-03-31,P006,S008,West,86,9969.12,0,,0.0
2025-03-31,P006,S009,North,110,12751.2,0,,0.0
2025-03-31,P006,S010,South,104,12055.68,0,,0.0
2025-03-31,P006,S011,East,122,14142.24,0,,0.0
2025-03-31,P006,S012,West,119,13794.48,0,,0.0
2025-03-31,P006,S013,North,92,10664.64,0,,0.0
2025-03-31,P006,S014,South,112,12983.04,0,,0.0
2025-03-31,P006,S015,East,112,12983.04,0,,0.0
2025-03-31,P006,S016,West,99,11476.08,0,,0.0
2025-03-31,P006,S017,North,114,13214.88,0,,0.0
2025-03-31,P006,S018,South,80,9273.6,0,,0.0
2025-03-31,P006,S019,East,173,16424.36,1,Price Cut,18.1
2025-03-31,P006,S020,West,110,12751.2,0,,0.0
2025-03-31,P006,S021,North,108,12519.36,0,,0.0
2025-03-31,P006,S022,South,83,9621.36,0,,0.0
2025-03-31,P006,S023,East,87,10085.04,0,,0.0
2025-03-31,P006,S024,West,96,11128.32,0,,0.0
2025-03-31,P006,S025,North,113,13098.96,0,,0.0
2025-03-31,P006,S026,South,92,10664.64,0,,0.0
2025-03-31,P006,S027,East,150,13458.31,1,Price Cut,22.6
2025-03-31,P006,S028,West,116,13446.72,0,,0.0
2025-03-31,P006,S029,North,108,12519.36,0,,0.0
2025-03-31,P006,S030,South,94,10896.48,0,,0.0
2025-03-31,P007,S001,North,99,8307.09,0,,0.0
2025-03-31,P007,S002,South,110,9230.1,0,,0.0
2025-03-31,P007,S003,East,95,7971.45,0,,0.0
2025-03-31,P007,S004,West,120,10069.2,0,,0.0
2025-03-31,P007,S005,North,115,9649.65,0,,0.0
2025-03-31,P007,S006,South,106,8894.46,0,,0.0
2025-03-31,P007,S007,East,88,7384.08,0,,0.0
2025-03-31,P007,S008,West,98,8223.18,0,,0.0
2025-03-31,P007,S009,North,108,9062.28,0,,0.0
2025-03-31,P007,S010,South,93,7803.63,0,,0.0
2025-03-31,P007,S011,East,98,8223.18,0,,0.0
2025-03-31,P007,S012,West,104,8726.64,0,,0.0
2025-03-31,P007,S013,North,109,9146.19,0,,0.0
2025-03-31,P007,S014,South,135,9005.64,1,Price Cut,20.5
2025-03-31,P007,S015,East,88,7384.08,0,,0.0
2025-03-31,P007,S016,West,117,9817.47,0,,0.0
2025-03-31,P007,S017,North,117,9817.47,0,,0.0
2025-03-31,P007,S018,South,93,7803.63,0,,0.0
2025-03-31,P007,S019,East,89,7467.99,0,,0.0
2025-03-31,P007,S020,West,110,9230.1,0,,0.0
2025-03-31,P007,S021,North,120,10069.2,0,,0.0
2025-03-31,P007,S022,South,109,9146.19,0,,0.0
2025-03-31,P007,S023,East,91,7635.81,0,,0.0
2025-03-31,P007,S024,West,93,7803.63,0,,0.0
2025-03-31,P007,S025,North,76,6377.16,0,,0.0
2025-03-31,P007,S026,South,112,9397.92,0,,0.0
2025-03-31,P007,S027,East,100,8391.0,0,,0.0
2025-03-31,P007,S028,West,110,9230.1,0,,0.0
2025-03-31,P007,S029,North,126,10572.66,0,,0.0
2025-03-31,P007,S030,South,104,8726.64,0,,0.0
2025-03-31,P008,S001,North,127,12699.44,1,Price Cut,17.4
2025-03-31,P008,S002,South,87,10532.22,0,,0.0
2025-03-31,P008,S003,East,76,9200.56,0,,0.0
2025-03-31,P008,S004,West,104,12590.24,0,,0.0
2025-03-31,P008,S005,North,114,13800.84,0,,0.0
2025-03-31,P008,S006,South,92,11137.52,0,,0.0
2025-03-31,P008,S007,East,79,9563.74,0,,0.0
2025-03-31,P008,S008,West,99,11984.94,0,,0.0
2025-03-31,P008,S009,North,157,14406.87,1,Price Cut,24.2
2025-03-31,P008,S010,South,111,13437.66,0,,0.0
2025-03-31,P008,S011,East,204,11360.27,1,BOGO,54.0
2025-03-31,P008,S012,West,97,11742.82,0,,0.0
2025-03-31,P008,S013,North,149,8658.21,1,BOGO,52.0
2025-03-31,P008,S014,South,81,9805.86,0,,0.0
2025-03-31,P008,S015,East,104,12590.24,0,,0.0
2025-03-31,P008,S016,West,88,10653.28,0,,0.0
2025-03-31,P008,S017,North,88,10653.28,0,,0.0
2025-03-31,P008,S018,South,85,10290.1,0,,0.0
2025-03-31,P008,S019,East,119,14406.14,0,,0.0
2025-03-31,P008,S020,West,94,11379.64,0,,0.0
2025-03-31,P008,S021,North,87,10532.22,0,,0.0
2025-03-31,P008,S022,South,89,10774.34,0,,0.0
2025-03-31,P008,S023,East,116,14042.96,0,,0.0
2025-03-31,P008,S024,West,102,12348.12,0,,0.0
2025-03-31,P008,S025,North,97,11742.82,0,,0.0
2025-03-31,P008,S026,South,98,11863.88,0,,0.0
2025-03-31,P008,S027,East,99,11984.94,0,,0.0
2025-03-31,P008,S028,West,100,12106.0,0,,0.0
2025-03-31,P008,S029,North,114,13800.84,0,,0.0
2025-03-31,P008,S030,South,106,12832.36,0,,0.0
2025-03-31,P009,S001,North,85,3155.2,0,,0.0
2025-03-31,P009,S002,South,108,4008.96,0,,0.0
2025-03-31,P009,S003,East,110,4083.2,0,,0.0
2025-03-31,P009,S004,West,108,4008.96,0,,0.0
2025-03-31,P009,S005,North,114,4231.68,0,,0.0
2025-03-31,P009,S006,South,162,4768.66,1,Price Cut,20.7
2025-03-31,P009,S007,East,120,3394.25,1,Price Cut,23.8
2025-03-31,P009,S008,West,90,3340.8,0,,0.0
2025-03-31,P009,S009,North,92,3415.04,0,,0.0
2025-03-31,P009,S010,South,109,4046.08,0,,0.0
2025-03-31,P009,S011,East,115,4268.8,0,,0.0
2025-03-31,P009,S012,West,89,3303.68,0,,0.0
2025-03-31,P009,S013,North,89,3303.68,0,,0.0
2025-03-31,P009,S014,South,134,4904.44,1,Display Feature,1.4
2025-03-31,P009,S015,East,186,6172.46,1,Bundle,10.6
2025-03-31,P009,S016,West,80,2969.6,0,,0.0
2025-03-31,P009,S017,North,87,3229.44,0,,0.0
2025-03-31,P009,S018,South,112,4157.44,0,,0.0
2025-03-31,P009,S019,East,80,2969.6,0,,0.0
2025-03-31,P009,S020,West,95,3526.4,0,,0.0
2025-03-31,P009,S021,North,79,2932.48,0,,0.0
2025-03-31,P009,S022,South,118,4380.16,0,,0.0
2025-03-31,P009,S023,East,117,4343.04,0,,0.0
2025-03-31,P009,S024,West,102,3786.24,0,,0.0
2025-03-31,P009,S025,North,109,4046.08,0,,0.0
2025-03-31,P009,S026,South,91,3377.92,0,,0.0
2025-03-31,P009,S027,East,93,3452.16,0,,0.0
2025-03-31,P009,S028,West,91,3377.92,0,,0.0
2025-03-31,P009,S029,North,161,5055.97,1,Price Cut,15.4
2025-03-31,P009,S030,South,93,3452.16,0,,0.0
2025-03-31,P010,S001,North,80,6177.6,0,,0.0
2025-03-31,P010,S002,South,99,7644.78,0,,0.0
2025-03-31,P010,S003,East,95,7335.9,0,,0.0
2025-03-31,P010,S004,West,79,6100.38,0,,0.0
2025-03-31,P010,S005,North,86,6640.92,0,,0.0
2025-03-31,P010,S006,South,120,9266.4,0,,0.0
2025-03-31,P010,S007,East,94,7258.68,0,,0.0
2025-03-31,P010,S008,West,114,8803.08,0,,0.0
2025-03-31,P010,S009,North,102,7876.44,0,,0.0
2025-03-31,P010,S010,South,103,7953.66,0,,0.0
2025-03-31,P010,S011,East,109,8416.98,0,,0.0
2025-03-31,P010,S012,West,106,8185.32,0,,0.0
2025-03-31,P010,S013,North,120,9266.4,0,,0.0
2025-03-31,P010,S014,South,151,9608.02,1,Price Cut,17.6
2025-03-31,P010,S015,East,116,8957.52,0,,0.0
2025-03-31,P010,S016,West,120,9266.4,0,,0.0
2025-03-31,P010,S017,North,117,9034.74,0,,0.0
2025-03-31,P010,S018,South,86,6640.92,0,,0.0
2025-03-31,P010,S019,East,93,7181.46,0,,0.0
2025-03-31,P010,S020,West,95,7335.9,0,,0.0
2025-03-31,P010,S021,North,90,6949.8,0,,0.0
2025-03-31,P010,S022,South,145,9215.05,1,Bundle,17.7
2025-03-31,P010,S023,East,83,6409.26,0,,0.0
2025-03-31,P010,S024,West,139,10690.65,1,Display Feature,0.4
2025-03-31,P010,S025,North,105,8108.1,0,,0.0
2025-03-31,P010,S026,South,90,6949.8,0,,0.0
2025-03-31,P010,S027,East,115,8880.3,0,,0.0
